CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-17 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-18 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-19 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-20 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-21 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-22 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-23 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-24 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-25 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-26 00:00,0,-1,,900
